TransactionID,AccountNumber,TransactionDate,TransactionType,Amount,Description
900385,004-305114,18 Aug 2025,Deposit,23132 EGP,POS Purchase - Supermarket
906732,012-902345,15/11/2025,Withdrawal,52143 EGP,ATM Withdrawal - Branch Terminal
916304,007-597626,24 Sep 2025,Withdrawal,10402 EGP,Loan Installment Payment
907436,013-339276,26-06-2025,Withdrawal,24503.67,POS Payment - Online Store
906026,014-314472,25-11-2025,Deposit,57136.02,ATM Cash Withdrawal
914734,015-963955,05/08/2025,Deposit,31148.27,Cash Deposit - Branch Counter
916079,003-419895,2025-12-16,Withdrawal,29066.55,Service Fee
908739,008-386488,08/15/2025,Withdrawal,"6,400.88",Transfer - Salary Credit
908350,014-415259,21-07-2025,Deposit,"41,806.58",Service Fee
916929,015-312300,09 Mar 2025,Withdrawal,"EGP 54,141.19",POS Purchase - Supermarket
908706,001-418300,2025-10-09,Deposit,31282.12,Transfer to Savings
909704,012-400489,24 Apr 2025,Withdrawal,"3,636.46",Transfer - Salary Credit
906539,015-819983,12/11/2025,Deposit,"28,152.01",Loan Installment Payment
903550,010-450397,2025/02/08,Withdrawal,"36,947.12",Cash Deposit - Branch Counter
911721,009-928442,04-05-2025,Withdrawal,41332.63,Cash Deposit - Branch Counter
902389,001-670319,22/06/2025,Withdrawal,4419 EGP,Transfer to Savings
907459,004-615158,08/25/2025,Deposit,11358 EGP,POS Payment - Online Store
906054,001-641067,21/03/2025,Withdrawal,27646.95,POS Payment - Online Store
914562,008-420898,11-10-2025,Deposit,33655.86,Incoming Transfer
911631,013-274312,26-06-2025,Deposit,52011.81,ATM Withdrawal - Branch Terminal
912931,013-539831,2025/08/19,Deposit,11262.65,ATM Withdrawal - Branch Terminal
911453,013-122615,2025-10-07,Deposit,33579 EGP,
913007,002-370089,09/14/2025,Deposit,12117.41,POS Purchase - Supermarket
907497,004-423492,20 Jun 2025,Deposit,53049.66,ATM Cash Withdrawal
909037,014-519644,11/12/2025,Withdrawal,"19,788.08",POS Purchase - Retail Store
914651,001-467350,25/06/2025,Deposit,52237.54,ATM Withdrawal - Branch Terminal
916550,009-185376,01/07/2025,Withdrawal,7757.91,POS Purchase - Retail Store
903336,015-767586,2025/04/27,Withdrawal,18373.13,Incoming Transfer
915291,010-224220,03-07-2025,Deposit,53614.23,Incoming Transfer
908995,007-927599,2025-01-29,Deposit,33628.46,POS Payment - Online Store
907816,009-854234,2025/05/29,Deposit,18193.85,Transfer - Salary Credit
913296,012-726042,08/08/2025,Deposit,32111.67,ATM Deposit - Cash
915561,007-692894,02 May 2025,Withdrawal,42035.42,Transfer to Account
915778,004-726982,2025/11/06,Deposit,24674 EGP,POS Purchase - Retail Store
916708,007-520913,13-09-2025,Withdrawal,16583.92,ATM Deposit - Cash
915439,010-936834,17/04/2025,Deposit,45919.88,ATM Cash Withdrawal
914620,013-865882,2025/08/21,Deposit,36718 EGP,POS Payment - Online Store
914135,007-771909,2025-09-07,Deposit,45060.95,Cheque Deposit
901248,003-547975,09/27/2025,Withdrawal,53189.85,ATM Withdrawal - Branch Terminal
900566,015-153374,2025/08/16,Withdrawal,49541.48,ATM Deposit - Cash
902200,008-797808,2025-04-06,Withdrawal,50409.13,Incoming Transfer
902338,001-822181,17/11/2025,Withdrawal,55971.57,ATM Deposit - Cash
914896,016-799931,2025/09/14,Deposit,"1,211.21",Incoming Transfer
901964,003-599938,02 Jul 2025,Deposit,57268.96,Transfer - Salary Credit
912973,008-660782,09/10/2025,Deposit,"56,224.62",Cheque Deposit
901074,017-187617,11/07/2025,Deposit,19355 EGP,Incoming Transfer
912182,016-846676,10/30/2025,Deposit,"42,970.44",ATM Withdrawal - Branch Terminal
914940,006-490402,08/25/2025,Deposit,"40,673.00",ATM Balance Transfer
915110,012-711937,06/19/2025,Deposit,"59,498.19",
916123,012-602769,11/02/2025,Withdrawal,2020.39,Transfer to Account
910367,015-347869,05 Jun 2025,Withdrawal,"59,297.13",Transfer to Account
908336,012-556342,20 Nov 2025,Deposit,"EGP 3,757.10",Transfer - Salary Credit
903032,003-181393,18-12-2025,Withdrawal,54218 EGP,
914238,015-374881,01-11-2025,Deposit,"EGP 2,848.88",ATM Balance Transfer
905009,013-179608,19-11-2025,Deposit,"EGP 52,553.85",ATM Deposit - Cash
915400,011-372992,06/29/2025,Withdrawal,18827.98,ATM Withdrawal - Branch Terminal
912529,005-277429,05 Mar 2025,Withdrawal,5724.47,ATM Withdrawal - Branch Terminal
903018,007-459635,2025-07-03,Withdrawal,"34,896.24",POS Purchase - Supermarket
916237,010-846329,2025-06-25,Deposit,"29,347.38",ATM Balance Transfer
906192,008-531461,23 Jul 2025,Deposit,26479 EGP,ATM Balance Transfer
913038,009-600547,25-09-2025,Deposit,"40,064.38",POS Payment - Online Store
913088,008-659180,2025-06-04,Withdrawal,"53,300.67",Account Maintenance Fee
901778,009-254573,13-07-2025,Withdrawal,27163.54,Service Fee
900011,009-828168,11 Jun 2025,Withdrawal,8236.04,Transfer - Salary Credit
915033,008-724247,23/06/2025,Withdrawal,"5,294.09",
907471,014-206646,2025-07-15,Withdrawal,"37,205.24",Loan Installment Payment
908410,004-934654,2025/10/22,Deposit,20888 EGP,ATM Cash Withdrawal
912652,015-600208,14/08/2025,Deposit,55878.95,ATM Withdrawal - Branch Terminal
904056,009-609103,05/04/2025,Withdrawal,11511.8,ATM Deposit - Cash
909857,003-377511,2025/07/03,Deposit,"EGP 44,028.84",ATM Deposit - Cash
914832,004-997607,11 Aug 2025,Deposit,29930 EGP,POS Payment - Online Store
904244,010-298684,2025-02-23,Withdrawal,19108.37,ATM Cash Withdrawal
913771,010-918619,20/10/2025,Deposit,9719 EGP,Service Fee
916191,008-796769,2025-02-23,Withdrawal,40134.92,Loan Installment Payment
907838,010-639188,2025-09-10,Withdrawal,50493.19,
915107,015-448320,26 Jul 2025,Withdrawal,"42,838.67",POS Purchase - Retail Store
917386,008-293357,27 Feb 2025,Deposit,"32,909.69",Transfer to Account
911135,010-778701,2025-08-22,Deposit,54124.88,Transfer to Account
909441,013-224062,2025/07/21,Deposit,"EGP 38,921.30",Incoming Transfer
914664,001-294603,23 Sep 2025,Withdrawal,54106.49,Account Maintenance Fee
902855,005-121102,2025/01/30,Withdrawal,15767 EGP,ATM Cash Withdrawal
902429,010-661991,08/10/2025,Deposit,18758 EGP,POS Payment - Online Store
902124,008-980972,2025-10-09,Withdrawal,32821.71,Cheque Deposit
909503,005-634114,13-04-2025,Deposit,"19,522.63",ATM Withdrawal - Branch Terminal
912296,014-986807,28/03/2025,Deposit,27402.83,Transfer - Salary Credit
912831,002-686428,17-09-2025,Deposit,59302.58,ATM Cash Withdrawal
902967,014-291853,2025/11/06,Deposit,37862 EGP,ATM Withdrawal - Branch Terminal
914180,012-845300,2025-11-26,Deposit,11067 EGP,Cash Deposit - Branch Counter
905962,009-147794,02-10-2025,Deposit,"4,075.98",ATM Cash Withdrawal
902381,002-454890,09/26/2025,Deposit,7090 EGP,Transfer to Account
916365,001-595112,2025-01-27,Deposit,25956.39,POS Purchase - Supermarket
903768,002-247192,12-10-2025,Withdrawal,20282 EGP,Loan Installment Payment
903158,009-708780,2025/10/22,Withdrawal,"12,209.95",Cheque Deposit
907503,003-814058,09/08/2025,Deposit,"9,366.07",
915193,007-227424,2025-10-06,Deposit,"1,444,543.71",POS Payment - Online Store
917620,003-377634,2025/08/05,Deposit,26076.11,ATM Withdrawal - Branch Terminal
917505,003-746895,16-06-2025,Deposit,4945 EGP,Cash Deposit - Branch Counter
911518,005-303404,23 Sep 2025,Deposit,8570.5,Transfer - Salary Credit
900261,013-539831,2025-10-06,Deposit,48485.05,ATM Cash Withdrawal
913059,012-475366,2025/05/27,Withdrawal,"EGP 46,771.67",ATM Balance Transfer
901004,008-291200,12-10-2025,Deposit,31242,POS Purchase - Supermarket
901474,002-945488,28-09-2025,Withdrawal,"3,653.72",ATM Withdrawal - Branch Terminal
907946,013-487149,26/06/2025,Deposit,48211.55,Transfer to Savings
904794,009-705116,2025-07-31,Withdrawal,36857 EGP,ATM Deposit - Cash
907258,002-289269,02/04/2025,Withdrawal,58993 EGP,ATM Withdrawal - Branch Terminal
903312,010-246156,06-07-2025,Deposit,1818122.31,POS Purchase - Supermarket
913983,006-153291,25/12/2025,Deposit,"35,814.83",ATM Deposit - Cash
913211,009-439848,12 Jul 2025,Deposit,"EGP 59,052.22",Transfer to Savings
915351,011-323346,2025-06-06,Deposit,8793.13,Transfer - Salary Credit
912983,011-970838,2025/06/25,Withdrawal,"28,230.57",POS Purchase - Retail Store
915337,004-706835,2025-04-07,Deposit,"49,109.13",Account Maintenance Fee
915629,001-561122,08/14/2025,Withdrawal,"8,753.70",Transfer to Savings
915269,001-273604,04/02/2025,Deposit,29310,Transfer to Savings
914510,012-679611,2025/09/12,Withdrawal,"52,680.54",Transfer - Salary Credit
904403,011-898821,10 Aug 2025,Withdrawal,57016.75,
915757,010-442190,2025/10/04,Deposit,17172 EGP,ATM Cash Withdrawal
908975,009-461211,10/30/2025,Withdrawal,"36,198.65",Incoming Transfer
910228,003-582750,2025-12-09,Deposit,"49,051.77",POS Purchase - Retail Store
903884,017-641965,01 Nov 2025,Deposit,"EGP 38,077.29",POS Purchase - Retail Store
908312,008-663837,2025-02-14,Deposit,39697 EGP,ATM Deposit - Cash
913267,006-727240,01 Sep 2025,Withdrawal,9334.23,Transfer to Account
904505,002-552636,20 Aug 2025,Deposit,53740 EGP,Transfer - Salary Credit
903788,007-691697,2025-03-11,Deposit,9890 EGP,
914934,010-861815,2025-04-05,Deposit,35603.12,ATM Deposit - Cash
915112,003-306389,09-08-2025,Withdrawal,"9,417.82",ATM Deposit - Cash
913377,011-564522,18/09/2025,Withdrawal,30561 EGP,POS Purchase - Supermarket
902085,017-284115,2025/07/20,Withdrawal,3425 EGP,ATM Cash Withdrawal
908425,013-319599,2025-09-16,Deposit,29162.58,
916882,009-906226,05/04/2025,Withdrawal,51448 EGP,POS Purchase - Supermarket
913916,007-388883,2025/06/09,Withdrawal,"21,805.47",Transfer - Salary Credit
914019,004-388820,2025/08/26,Deposit,49370.29,ATM Deposit - Cash
914704,006-243647,29 Sep 2025,Withdrawal,25406.99,ATM Cash Withdrawal
914101,013-458001,22-11-2025,Deposit,30382.93,Cash Deposit - Branch Counter
913778,016-547420,11/07/2025,Withdrawal,5165.27,Cheque Deposit
902624,015-840369,06/29/2025,Deposit,45052.75,Transfer - Salary Credit
908118,005-509767,2025/10/11,Deposit,"EGP 5,896.70",Incoming Transfer
902193,014-591142,08/17/2025,Deposit,16319 EGP,Incoming Transfer
907899,013-130111,02-11-2025,Withdrawal,"42,116.56",POS Payment - Online Store
902874,017-430945,2025-04-15,Deposit,"11,658.21",
902371,014-135227,18 Jul 2025,Deposit,"EGP 5,375.44",Transfer to Savings
913065,012-958863,16/04/2025,Withdrawal,59360 EGP,Transfer - Salary Credit
913602,012-280817,2025-11-02,Deposit,34100.2,ATM Withdrawal - Branch Terminal
905043,008-647813,17-09-2025,Withdrawal,38671.15,Transfer - Salary Credit
906537,007-439132,11/26/2025,Withdrawal,"EGP 53,449.36",Loan Installment Payment
902372,004-522174,2025-10-30,Deposit,"40,986.22",Transfer to Account
914001,010-162435,23-04-2025,Deposit,"EGP 4,930.66",ATM Deposit - Cash
912046,011-144808,09/22/2025,Withdrawal,261.74,POS Purchase - Retail Store
916139,012-714649,09-04-2025,Deposit,EGP 953.78,POS Payment - Online Store
912330,006-780824,23/08/2025,Deposit,"37,519.24",Transfer to Savings
913497,015-155340,2025-06-25,Deposit,16605.25,ATM Withdrawal - Branch Terminal
908412,004-952963,05-11-2025,Deposit,"6,608.44",POS Purchase - Retail Store
914884,002-288750,21/10/2025,Deposit,"17,849.73",Incoming Transfer
911717,011-755464,22/04/2025,Deposit,20526.43,POS Purchase - Supermarket
914443,010-438430,01-04-2025,Withdrawal,2032 EGP,Transfer - Salary Credit
900541,002-995656,02-09-2025,Deposit,44872.3,Cash Deposit - Branch Counter
912742,009-609103,2025/03/30,Withdrawal,"EGP 54,880.74",ATM Deposit - Cash
901938,004-261106,2025/03/24,Deposit,32389 EGP,POS Payment - Online Store
905569,010-299712,05 Feb 2025,Withdrawal,58862.68,Transfer - Salary Credit
910012,003-828424,2025-10-29,Deposit,"EGP 6,425.85",POS Payment - Online Store
914870,013-892290,2025-04-17,Deposit,43433.75,Incoming Transfer
901498,017-186630,09/14/2025,Withdrawal,4930.61,ATM Withdrawal - Branch Terminal
909886,011-773729,2025/10/14,Deposit,"3,076.77",Transfer - Salary Credit
914486,004-235281,2025-09-09,Withdrawal,48427 EGP,Loan Installment Payment
907495,017-754592,08/21/2025,Deposit,12463.26,POS Purchase - Supermarket
904089,007-439132,11/21/2025,Deposit,49664.94,Account Maintenance Fee
902018,007-875935,2025/08/13,Deposit,42835.58,Transfer to Savings
917035,004-847838,15/10/2025,Deposit,27148.85,POS Payment - Online Store
905484,005-726595,2025/09/28,Deposit,9084.87,Transfer - Salary Credit
907519,002-812964,2025/08/08,Deposit,55207.98,Cash Deposit - Branch Counter
903951,004-480215,2025-07-23,Withdrawal,"32,812.31",Incoming Transfer
908262,009-611056,2025-04-01,Deposit,"58,890.80",Transfer to Account
902303,015-903085,2025-05-21,Withdrawal,7979 EGP,ATM Balance Transfer
915593,003-607531,17/11/2025,Withdrawal,50615 EGP,Cash Deposit - Branch Counter
904631,004-906658,10/02/2025,Withdrawal,28014 EGP,POS Purchase - Supermarket
913731,009-708780,21 Aug 2025,Deposit,7003 EGP,POS Purchase - Retail Store
908478,013-880189,2025-08-24,Deposit,"49,287.73",Transfer - Salary Credit
914856,006-476748,2025/05/11,Deposit,41703 EGP,POS Payment - Online Store
904396,011-597467,2025-07-02,Deposit,"50,583.96",
906074,001-582309,2025/06/09,Withdrawal,"31,352.76",Transfer to Account
906102,004-690011,25/10/2025,Deposit,"EGP 21,518.99",ATM Withdrawal - Branch Terminal
904972,008-603730,10/09/2025,Deposit,10142 EGP,Transfer - Salary Credit
909526,007-944782,2025-09-20,Deposit,26896.30,POS Purchase - Supermarket
909949,015-445583,05/03/2025,Deposit,35157.77,Transfer to Account
900265,010-565645,2025/03/09,Deposit,34349.12,ATM Withdrawal - Branch Terminal
902169,014-637072,2025-09-29,Deposit,15151.20,Cash Deposit - Branch Counter
907680,010-575511,03 Jul 2025,Withdrawal,"46,614.89",POS Purchase - Supermarket
913710,008-197416,25 Jan 2025,Withdrawal,"EGP 24,563.46",ATM Withdrawal - Branch Terminal
906586,001-794020,27-07-2025,Deposit,"46,580.82",
917434,006-349812,03 Jul 2025,Withdrawal,"EGP 59,979.98",POS Purchase - Supermarket
907128,007-612575,23-09-2025,Deposit,"37,027.91",Transfer to Savings
907957,010-653803,2025-10-22,Deposit,7539.7,Loan Installment Payment
900545,011-463116,2025-05-03,Deposit,56774.28,
910859,006-839205,22-07-2025,Withdrawal,"EGP 17,917.49",ATM Balance Transfer
906640,010-851949,07/23/2025,Deposit,"21,139.69",Transfer to Savings
913404,002-163072,13-08-2025,Withdrawal,14486 EGP,ATM Cash Withdrawal
913139,005-170028,2025/07/03,Deposit,"21,860.71",Service Fee
910381,010-976874,09/29/2025,Withdrawal,"EGP 48,222.58",ATM Deposit - Cash
916783,002-820829,2025-08-25,Deposit,32223 EGP,ATM Deposit - Cash
900497,014-703490,09/21/2025,Withdrawal,59692.56,POS Purchase - Supermarket
917733,012-447457,2025/11/26,Deposit,"17,536.99",Transfer to Account
911474,003-241832,2025-05-12,Withdrawal,"25,404.11",ATM Deposit - Cash
900069,008-261444,2025/12/04,Deposit,58029.91,Incoming Transfer
909287,012-720672,24-09-2025,Deposit,"37,211.22",Transfer - Salary Credit
909351,013-286638,30-10-2025,Deposit,43568.53,ATM Cash Withdrawal
903127,009-708780,2025-08-25,Deposit,"48,142.52",Cash Deposit - Branch Counter
915530,005-553304,2025-08-23,Withdrawal,"46,995.02",ATM Withdrawal - Branch Terminal
903628,006-863396,10-08-2025,Withdrawal,"EGP 33,431.09",ATM Withdrawal - Branch Terminal
907773,014-319160,2025/09/26,Withdrawal,59111.6,Transfer to Savings
906869,008-647518,22/06/2025,Deposit,22118.1,ATM Withdrawal - Branch Terminal
905782,004-902254,28/06/2025,Deposit,"50,138.27",Transfer - Salary Credit
913837,005-668594,18/04/2025,Withdrawal,9237.81,POS Payment - Online Store
903892,011-773729,2025-09-22,Withdrawal,1718503 EGP,Transfer - Salary Credit
,,,,,
912916,007-694303,02 Oct 2025,Deposit,50436 EGP,Transfer - Salary Credit
911233,006-513641,31/08/2025,Withdrawal,41697.54,POS Purchase - Supermarket
907028,005-911135,2025/07/06,Withdrawal,25345.97,Transfer to Savings
903444,013-328375,26 Jun 2025,Deposit,59272.59,ATM Deposit - Cash
905281,011-588567,2025/10/23,Deposit,"EGP 17,709.35",Service Fee
913209,004-384185,2025-08-23,Withdrawal,50504.08,POS Purchase - Supermarket
901075,005-570148,04/08/2025,Deposit,6601.69,Transfer - Salary Credit
913054,007-283939,2025-06-15,Deposit,"12,950.73",POS Purchase - Retail Store
901566,013-574257,09-07-2025,Deposit,"EGP 11,375.58",Transfer to Account
913614,009-803555,12-10-2025,Deposit,42628.47,POS Payment - Online Store
905653,011-894504,27/07/2025,Withdrawal,44794 EGP,Transfer to Account
909020,008-984497,19/11/2025,Deposit,"21,030.63",ATM Cash Withdrawal
907942,004-739327,22 Feb 2025,Deposit,"EGP 37,277.10",POS Purchase - Supermarket
901841,002-812289,25-07-2025,Deposit,"56,943.35",POS Purchase - Supermarket
911122,012-816888,05 Sep 2025,Withdrawal,"46,775.16",ATM Cash Withdrawal
900806,006-596344,2025-05-10,Withdrawal,17344 EGP,ATM Balance Transfer
913075,005-202834,26-09-2025,Deposit,"9,016.56",ATM Balance Transfer
903952,007-104533,12 Sep 2025,Deposit,13087 EGP,Transfer to Account
904978,009-399973,26 Jan 2025,Deposit,12225 EGP,Cash Deposit - Branch Counter
902150,012-720672,2025/11/22,Deposit,15376.91,ATM Withdrawal - Branch Terminal
910540,007-372172,16/11/2025,Deposit,"32,440.61",POS Purchase - Supermarket
905047,008-293357,16-07-2025,Withdrawal,40822 EGP,Service Fee
901285,011-156094,2025-06-29,Deposit,"EGP 33,323.10",POS Purchase - Supermarket
917677,008-705376,01 Apr 2025,Withdrawal,45404 EGP,POS Purchase - Retail Store
902474,011-706002,2025/10/25,Withdrawal,58979.64,Transfer to Savings
902828,006-581634,2025-08-05,Withdrawal,21041 EGP,Transfer - Salary Credit
914577,003-713312,2025/06/30,Deposit,10018.12,Transfer to Account
902913,014-437602,03/19/2025,Withdrawal,51497.67,POS Payment - Online Store
915273,014-991407,15 Jul 2025,Deposit,"11,637.51",Transfer to Account
907380,010-246156,06/04/2025,Deposit,"30,472.59",ATM Balance Transfer
906364,010-604243,07-08-2025,Deposit,"EGP 34,112.16",Service Fee
901313,009-454867,2025/11/28,Withdrawal,26291.58,POS Purchase - Retail Store
900257,010-279626,07/03/2025,Deposit,"EGP 51,327.35",Transfer to Savings
909250,010-122831,2025-11-23,Withdrawal,18646.72,ATM Balance Transfer
900754,011-760888,24-09-2025,Deposit,"28,771.40",ATM Balance Transfer
902357,003-125329,14-07-2025,Deposit,"EGP 17,654.63",
913638,013-511418,2025-06-09,Withdrawal,45209.26,
917376,005-909774,22/09/2025,Deposit,23723 EGP,
916298,003-607531,27 Nov 2025,Deposit,"37,907.82",POS Purchase - Supermarket
913860,016-958690,18-06-2025,Deposit,"EGP 43,100.39",POS Purchase - Supermarket
912160,006-577463,06/11/2025,Withdrawal,17776.02,POS Purchase - Supermarket
912429,004-684562,08/28/2025,Withdrawal,"51,278.57",Cheque Deposit
900224,012-666749,18 Sep 2025,Deposit,24628 EGP,POS Purchase - Supermarket
917272,005-824704,09-10-2025,Deposit,43174.65,Cash Deposit - Branch Counter
913462,008-970853,25 Aug 2025,Deposit,10420.45,
916208,005-199003,29/07/2025,Deposit,41757 EGP,Cash Deposit - Branch Counter
906008,006-382561,16-10-2025,Withdrawal,15160.13,Transfer to Account
901200,009-702469,10/05/2025,Withdrawal,"EGP 3,630.98",Loan Installment Payment
917884,002-306896,2025/04/20,Deposit,58578.05,
909835,012-523241,01 Oct 2025,Deposit,"EGP 52,017.02",Cheque Deposit
900491,005-291890,30/06/2025,Deposit,18560.78,Incoming Transfer
903604,012-194812,2025-12-08,Withdrawal,39466 EGP,Transfer - Salary Credit
911107,013-422979,04 May 2025,Withdrawal,"30,200.30",Transfer to Savings
910397,009-976927,04/23/2025,Withdrawal,"EGP 33,757.63",ATM Cash Withdrawal
917694,010-305693,07/13/2025,Deposit,"EGP 6,831.12",Transfer to Account
914388,003-534210,07 Dec 2025,Deposit,16925.07,Transfer to Savings
906440,009-326986,2025/07/21,Deposit,"7,261.76",Service Fee
906018,014-314472,06 Jul 2025,Withdrawal,7316.46,ATM Balance Transfer
907100,010-142805,05/08/2025,Deposit,27867.43,POS Purchase - Supermarket
902297,001-255433,06 May 2025,Withdrawal,2463 EGP,Incoming Transfer
911472,017-731511,2025/01/14,Deposit,"27,828.76",ATM Cash Withdrawal
915743,014-519644,10/20/2025,Deposit,26333.14,ATM Balance Transfer
903431,015-432731,24 Sep 2025,Withdrawal,57197.98,Transfer - Salary Credit
